date,open,high,low,close,daily_ret
2025-02-17,23258.17,23510.68,23242.84,23505.33,0.010626803398547935
2025-02-18,23550.5,23666.11,23454.09,23666.11,0.004909025286087276
2025-02-19,23589.44,23683.46,23550.99,23604.08,0.0006206166827191772
2025-02-20,23530.97,23576.71,23400.75,23487.46,-0.0018490525464951446
2025-02-21,23526.13,23732.58,23488.42,23730.25,0.008676310128355125
2025-02-24,23573.8,23605.22,23461.43,23565.31,-0.00036014558535313324
2025-02-25,23376.42,23376.42,23209.53,23285.72,-0.0038799782002546523
2025-02-26,23221.84,23431.24,23156.02,23402.55,0.007781898419763511
2025-02-27,23446.46,23487.73,23053.18,23053.18,-0.01677353425634398
2025-03-03,22734.05,22775.02,22611.1,22756.25,0.0009765088050743831
2025-03-04,22508.8,22700.94,22359.5,22596.88,0.003913136195621281
2025-03-05,22778.86,22948.3,22757.22,22871.9,0.00408448886379742
2025-03-06,22930.11,22979.97,22715.43,22715.43,-0.009362362413438019
2025-03-07,22696.23,22747.11,22542.08,22576.07,-0.00529427133933702
2025-03-10,22548.98,22641.25,22407.57,22459.15,-0.003983772214973702
2025-03-11,22126.06,22140.39,21769.57,22071.09,-0.0024844007473541208
2025-03-12,22171.1,22391.47,22153.61,22278.36,0.004837829426596052
2025-03-13,22403.34,22552.43,21961.68,21961.68,-0.019714024783804573
2025-03-14,21986.81,22074.03,21895.9,21968.05,-0.0008532388281884407
2025-03-17,22137.53,22306.83,22110.08,22118.63,-0.000853753783732758
2025-03-18,22204.62,22327.1,22186.42,22271.67,0.0030196418583159357
2025-03-19,22245.42,22247.66,21942.69,21960.83,-0.012793195183547712
2025-03-20,22171.0,22377.26,22171.0,22377.26,0.00930314374633534
2025-03-21,22362.38,22366.95,22200.23,22209.1,-0.00685436881047552
2025-03-24,22348.38,22380.73,22106.64,22106.64,-0.010816891425687314
2025-03-25,22269.37,22414.02,22228.68,22273.19,0.00017153606051723003
2025-03-26,22327.61,22398.12,22235.89,22260.29,-0.0030151010341008533
2025-03-27,22093.2,22093.2,21919.4,21951.76,-0.006401969836873023
2025-03-28,21836.16,21836.16,21525.05,21602.89,-0.010682739089656779
2025-03-31,21254.63,21254.63,20695.9,20695.9,-0.02628744889936918
2025-04-01,20884.53,21315.52,20884.53,21280.17,0.018944165849075878
2025-04-02,21313.77,21390.52,21235.99,21298.22,-0.0007295752933431654
2025-04-07,20153.57,20153.57,19212.02,19232.35,-0.04571001564487087
2025-04-08,19064.47,19064.47,18180.48,18459.95,-0.031709247621360626
2025-04-09,18337.44,18371.52,17306.97,17391.76,-0.0515709935519898
2025-04-10,18256.47,19024.47,18256.47,19000.03,0.04072857458205226
2025-04-11,18772.5,19528.77,18418.2,19528.77,0.04028605673192165
2025-04-14,19686.68,20023.63,19508.93,19513.09,-0.008817637102853326
2025-04-15,19609.9,19895.43,19576.15,19857.67,0.012634944594311914
2025-04-16,19737.09,19737.09,19453.14,19468.0,-0.013633722093783884
2025-04-17,19389.52,19478.0,19196.47,19338.73,-0.0026194562836007185
2025-04-18,19423.98,19499.28,19376.35,19395.03,-0.001490425752085911
2025-04-21,19321.14,19359.96,19080.6,19106.2,-0.01112460237853452
2025-04-22,18990.86,19059.65,18793.43,18793.43,-0.010396053680560069
2025-04-23,19163.61,19639.14,19163.61,19639.14,0.024814218197928284
2025-04-24,19752.59,19752.59,19433.37,19478.81,-0.013860460830706245
2025-04-25,19861.24,20012.27,19861.24,19872.73,0.0005785137282465769
2025-04-28,19972.07,20073.75,19972.07,20034.41,0.003121358977812516
2025-04-29,20018.32,20232.63,20007.3,20232.63,0.010705693584676546
2025-04-30,20215.39,20331.89,20185.31,20235.03,0.0009715370319345329
2025-05-02,20534.08,20787.64,20534.08,20787.64,0.012348252271345839
2025-05-05,20839.04,20885.54,20320.8,20532.99,-0.014686377107582693
2025-05-06,20353.88,20623.85,20349.56,20522.59,0.008288837312590891
2025-05-07,20575.15,20685.28,20418.03,20546.49,-0.0013929424572846072
2025-05-08,20559.65,20747.28,20543.4,20543.4,-0.0007903831047707532
2025-05-09,20690.8,20915.04,20643.56,20915.04,0.010837666982427052
2025-05-12,20996.95,21176.13,20996.95,21129.54,0.006314726662681958
2025-05-13,21474.02,21626.28,21330.14,21330.14,-0.006700189345078433
2025-05-14,21552.42,21782.87,21552.42,21782.87,0.010692534759437766
2025-05-15,21776.65,21821.01,21674.32,21730.25,-0.002130722585889089
2025-05-16,21731.88,21854.5,21697.85,21843.69,0.005144975952379616
2025-05-19,21786.33,21786.33,21496.69,21523.83,-0.012048839800003042
2025-05-20,21631.61,21746.56,21517.1,21526.03,-0.004880820244078099
2025-05-21,21603.58,21879.24,21603.58,21803.91,0.009273000123127595
2025-05-22,21733.82,21733.82,21585.31,21670.96,-0.002892266522866227
2025-05-23,21766.24,21798.88,21559.78,21652.24,-0.005237468667073419
2025-05-26,21577.64,21688.45,21536.57,21536.57,-0.0019033592181535441
2025-05-27,21491.65,21558.47,21310.0,21336.54,-0.00721722157209892
2025-05-28,21539.15,21634.37,21305.73,21357.72,-0.008423266470589663
2025-05-29,21531.29,21605.26,21347.3,21347.3,-0.008545238116248521
2025-06-02,21253.97,21256.1,20940.98,21002.71,-0.011821791411204652
2025-06-03,21126.7,21303.21,21110.63,21126.93,1.088669787518981e-05
2025-06-04,21341.44,21618.09,21341.44,21618.09,0.012963042793738389
2025-06-05,21695.93,21738.93,21626.74,21674.43,-0.0009909692739605847
2025-06-06,21637.77,21702.46,21606.7,21660.66,0.0010578724147636276
2025-06-09,21773.45,21866.27,21717.52,21790.29,0.0007734190034192068
2025-06-10,21921.24,22294.86,21921.24,22242.14,0.014638770434519222
2025-06-11,22376.37,22470.1,22294.6,22470.1,0.004188793803463264
2025-06-12,22362.67,22390.17,22253.64,22287.82,-0.003347095852149984
2025-06-13,22215.5,22228.01,21984.36,22072.95,-0.0064166910490423
2025-06-16,22058.57,22094.6,21936.38,22049.9,-0.00039304451739152757
2025-06-17,22172.59,22331.69,22118.46,22211.59,0.0017589284788110948
2025-06-18,22135.83,22370.25,22104.68,22356.73,0.009979296010133698
2025-06-19,22238.1,22249.4,21973.04,22003.5,-0.01054946240910859
2025-06-20,21960.51,22089.48,21779.55,22045.74,0.0038810574071368453
2025-06-23,21750.7,21801.32,21551.58,21732.02,-0.000858822934434289
2025-06-24,22001.48,22201.05,22001.48,22188.76,0.008512154636869829
2025-06-25,22341.87,22444.51,22284.52,22430.61,0.003971914615920724
2025-06-26,22425.39,22587.67,22391.27,22492.34,0.002985455325414721
2025-06-27,22503.85,22580.08,22388.59,22580.08,0.003387420374735939
2025-06-30,22508.33,22558.95,22256.02,22256.02,-0.011209627724491411
2025-07-01,22419.74,22730.76,22401.58,22553.72,0.005975983664395779
2025-07-02,22463.55,22577.74,22396.26,22577.74,0.0050833461318449125
2025-07-03,22707.41,22816.2,22700.86,22712.97,0.0002448539925954396
2025-07-04,22756.55,22842.75,22500.97,22547.5,-0.00918636612316015
2025-07-07,22550.14,22550.5,22294.11,22428.72,-0.0053844455067684205
2025-07-08,22375.65,22375.65,22190.46,22362.27,-0.0005979714555778282
2025-07-09,22253.17,22527.01,22211.1,22527.01,0.012305662519092708
2025-07-10,22566.51,22699.29,22513.35,22693.25,0.0056162871440910145
2025-07-11,22602.81,22770.01,22601.95,22751.03,0.0065575917330631395
2025-07-14,22679.18,22735.23,22525.66,22614.97,-0.0028312311115304967
2025-07-15,22618.43,22888.23,22588.26,22835.94,0.009616494159850886
2025-07-16,22967.51,23106.43,22923.12,23042.9,0.0032824629226242408
2025-07-17,23042.97,23159.54,22923.37,23113.28,0.00305125597958944
2025-07-18,23345.72,23468.21,23276.02,23383.13,0.0016024350501933071
2025-07-21,23314.29,23403.83,23243.79,23340.56,0.0011267767536562445
2025-07-22,23301.66,23486.08,22985.9,22987.92,-0.013464276794013852
2025-07-23,23063.57,23318.67,23063.57,23318.67,0.011060733442394222
2025-07-24,23373.67,23455.09,23295.31,23373.73,2.5669909775594135e-06
2025-07-25,23454.59,23485.56,23308.45,23364.38,-0.003846155485983771
2025-07-28,23477.1,23564.44,23350.73,23412.98,-0.002731172078323074
2025-07-29,23414.36,23422.17,23094.67,23201.52,-0.009090148097150696
2025-07-30,23288.72,23461.72,23264.64,23461.72,0.007428488985225412
2025-07-31,23523.59,23631.11,23454.44,23542.52,0.0008047241088626755
2025-08-01,23318.37,23484.21,23168.27,23434.38,0.004975047569791613
2025-08-04,23260.18,23378.94,23151.65,23378.94,0.005105721451854617
2025-08-05,23498.4,23671.84,23498.4,23660.59,0.006902172062778655
2025-08-06,23443.36,23557.49,23433.53,23447.36,0.00017062400611522754
2025-08-07,23717.35,24050.54,23717.35,24003.77,0.012076391333770475
2025-08-08,24026.65,24131.46,23967.99,24021.26,-0.0002243342288668071
2025-08-11,23980.39,24249.05,23887.25,24135.5,0.006468201726494094
2025-08-12,24182.84,24263.92,24065.43,24158.36,-0.0010122880521890032
2025-08-13,24232.04,24406.94,24172.19,24370.02,0.005694114073763412
2025-08-14,24258.5,24389.51,24198.88,24238.1,-0.0008409423501041235
2025-08-15,24266.23,24385.56,24164.43,24334.48,0.002812550610457487
2025-08-18,24272.55,24515.65,24257.3,24482.52,0.00865051261610339
2025-08-19,24493.92,24551.42,24324.29,24353.5,-0.005732851254515281
2025-08-20,24309.27,24309.27,23620.24,23625.44,-0.028130421028685793
2025-08-21,23739.83,24011.5,23739.83,23962.13,0.009364009767550918
2025-08-22,24033.02,24071.65,23764.47,23764.47,-0.011174209483452269
2025-08-25,24108.81,24362.02,24108.75,24277.38,0.006992049794245281
2025-08-26,24237.36,24382.42,24113.03,24305.1,0.0027948588460129375
2025-08-27,24449.81,24539.88,24410.08,24519.9,0.002866688943595097
2025-08-28,24468.12,24502.37,24236.45,24236.45,-0.009468238671381357
2025-08-29,24438.03,24570.15,24233.1,24233.1,-0.008385700484040637
2025-09-01,24143.37,24312.83,23885.41,24071.73,-0.002967274245476048
2025-09-02,24113.9,24295.03,23890.33,24016.78,-0.004027552573412141
2025-09-03,24036.88,24103.23,23925.49,24100.3,0.0026384455886121483
2025-09-04,24235.27,24389.35,24168.16,24179.85,-0.0022867498484647752
2025-09-05,24244.26,24494.58,24244.26,24494.58,0.01032491814557357
2025-09-08,24610.85,24729.96,24547.38,24547.38,-0.002578943839810388
2025-09-09,24650.46,24880.07,24650.46,24855.18,0.008304916013737618
2025-09-10,25032.88,25272.23,25032.88,25192.59,0.006380009012147081
2025-09-11,25509.3,25541.44,25174.13,25215.71,-0.011509135883775778
2025-09-12,25349.7,25492.28,25349.7,25474.64,0.0049286579328353675
2025-09-15,25494.1,25519.94,25284.17,25357.16,-0.005371438881937363
2025-09-16,25335.46,25664.81,25335.46,25629.64,0.011611393675109882
2025-09-17,25543.91,25632.07,25422.96,25438.25,-0.004136406681670923
